student_id,event_type,event_date,term,enrollment_status,second_year_ret_flag
fc7c555a-a01,acceptance,2019-02-02,Fall 2019,,
fc7c555a-a01,enrollment,2019-09-11,Fall 2019,part-time,1.0
9df269b2-18f,application,2020-11-01,Fall 2021,,
9df269b2-18f,acceptance,2021-01-03,Fall 2021,,
9df269b2-18f,enrollment,2021-08-29,Fall 2021,part-time,0.0
3d1d0e03-963,application,2019-12-26,Fall 2020,,
3d1d0e03-963,acceptance,2020-02-11,Fall 2020,,
3d1d0e03-963,enrollment,2020-08-25,Fall 2020,full-time,1.0
f6266e60-a7d,application,2020-02-06,Fall 2020,,
f6266e60-a7d,acceptance,2020-03-28,Fall 2020,,
f6266e60-a7d,enrollment,2020-09-13,Fall 2020,full-time,0.0
f6266e60-a7d,withdrawal,2021-04-02,Spring 2021,not_enrolled,0.0
39fce930-b72,application,2018-12-23,Fall 2019,,
39fce930-b72,acceptance,2019-01-22,Fall 2019,,
39fce930-b72,enrollment,2019-08-25,Fall 2019,part-time,1.0
b17b10fd-458,application,2019-02-08,Fall 2019,,
b17b10fd-458,acceptance,2019-04-07,Fall 2019,,
b17b10fd-458,enrollment,2019-08-25,Fall 2019,full-time,1.0
5dcf74ea-16d,application,2020-02-24,Fall 2020,,
5dcf74ea-16d,acceptance,2020-05-19,Fall 2020,,
5dcf74ea-16d,enrollment,2020-09-01,Fall 2020,part-time,0.0
8dabb9e3-c62,application,2019-02-25,Fall 2019,,
8dabb9e3-c62,acceptance,2019-05-03,Fall 2019,,
8dabb9e3-c62,enrollment,2019-08-22,Fall 2019,full-time,1.0
c98c741a-a4e,application,2019-11-20,Fall 2020,,
c98c741a-a4e,acceptance,2020-02-17,Fall 2020,,
c98c741a-a4e,enrollment,2020-08-31,Fall 2020,full-time,0.0
58bc9e32-357,application,2020-12-24,Fall 2021,,
58bc9e32-357,acceptance,2021-03-03,Fall 2021,,
58bc9e32-357,enrollment,2021-08-24,Fall 2021,part-time,1.0
e59effef-5ff,application,2020-10-30,Fall 2021,,
e59effef-5ff,acceptance,2020-12-27,Fall 2021,,
e59effef-5ff,enrollment,2021-08-30,Fall 2021,full-time,1.0
c88692d7-df6,application,2018-12-05,Fall 2019,,
c88692d7-df6,acceptance,2019-02-26,Fall 2019,,
c88692d7-df6,enrollment,2019-08-15,Fall 2019,part-time,1.0
b2321208-f09,application,2020-10-23,Fall 2021,,
b2321208-f09,acceptance,2021-01-12,Fall 2021,,
b2321208-f09,enrollment,2021-08-30,Fall 2021,full-time,0.0
b2321208-f09,withdrawal,2022-03-17,Spring 2022,not_enrolled,0.0
7effc239-7b7,application,2018-10-30,Fall 2019,,
7effc239-7b7,acceptance,2018-12-07,Fall 2019,,
7effc239-7b7,enrollment,2019-09-05,Fall 2019,full-time,0.0
359f5638-1ed,application,2019-03-15,Fall 2019,,
359f5638-1ed,acceptance,2019-04-28,Fall 2019,,
359f5638-1ed,enrollment,2019-09-13,Fall 2019,part-time,1.0
797a6986-e6c,application,2018-10-23,Fall 2019,,
797a6986-e6c,acceptance,2018-12-07,Fall 2019,,
797a6986-e6c,enrollment,2019-08-26,Fall 2019,part-time,1.0
9c29fc1b-c42,application,2018-10-07,Fall 2019,,
9c29fc1b-c42,acceptance,2018-12-24,Fall 2019,,
9c29fc1b-c42,enrollment,2019-08-26,Fall 2019,full-time,1.0
96d5b78c-4cd,application,2020-10-11,Fall 2021,,
96d5b78c-4cd,acceptance,2020-12-10,Fall 2021,,
96d5b78c-4cd,enrollment,2021-09-11,Fall 2021,full-time,1.0
2818fd42-238,application,2019-12-07,Fall 2020,,
2818fd42-238,acceptance,2020-01-06,Fall 2020,,
2818fd42-238,enrollment,2020-08-23,Fall 2020,full-time,1.0
8697622c-50f,application,2018-10-23,Fall 2019,,
8697622c-50f,acceptance,2018-11-23,Fall 2019,,
8697622c-50f,enrollment,2019-08-24,Fall 2019,full-time,1.0
26837be0-5fc,application,2018-11-25,Fall 2019,,
26837be0-5fc,acceptance,2019-01-31,Fall 2019,,
26837be0-5fc,enrollment,2019-08-21,Fall 2019,full-time,0.0
26837be0-5fc,withdrawal,2020-01-19,Spring 2020,not_enrolled,0.0
280c8b23-a77,application,2019-11-04,Fall 2020,,
280c8b23-a77,acceptance,2019-12-21,Fall 2020,,
280c8b23-a77,enrollment,2020-09-11,Fall 2020,full-time,1.0
48081b87-dbf,application,2019-10-28,Fall 2020,,
48081b87-dbf,acceptance,2019-12-10,Fall 2020,,
48081b87-dbf,enrollment,2020-08-16,Fall 2020,full-time,1.0
31f19df4-87a,application,2020-12-21,Fall 2021,,
31f19df4-87a,acceptance,2021-02-20,Fall 2021,,
31f19df4-87a,enrollment,2021-09-04,Fall 2021,full-time,1.0
b10f61f0-93d,application,2021-02-18,Fall 2021,,
b10f61f0-93d,acceptance,2021-05-01,Fall 2021,,
b10f61f0-93d,enrollment,2021-09-04,Fall 2021,part-time,0.0
b10f61f0-93d,withdrawal,2022-03-12,Spring 2022,not_enrolled,0.0
2607ec9b-8db,application,2020-12-07,Fall 2021,,
2607ec9b-8db,acceptance,2021-03-02,Fall 2021,,
2607ec9b-8db,enrollment,2021-08-22,Fall 2021,part-time,1.0
da3161f8-d4b,application,2019-01-07,Fall 2019,,
da3161f8-d4b,acceptance,2019-03-28,Fall 2019,,
da3161f8-d4b,enrollment,2019-08-31,Fall 2019,full-time,0.0
da3161f8-d4b,withdrawal,2020-06-26,Spring 2020,not_enrolled,0.0
4f247718-550,application,2019-02-15,Fall 2019,,
4f247718-550,acceptance,2019-05-12,Fall 2019,,
4f247718-550,enrollment,2019-09-08,Fall 2019,full-time,0.0
4f247718-550,withdrawal,2020-01-11,Spring 2020,not_enrolled,0.0
0c0271aa-ddd,application,2018-12-03,Fall 2019,,
0c0271aa-ddd,acceptance,2019-01-22,Fall 2019,,
0c0271aa-ddd,enrollment,2019-09-10,Fall 2019,full-time,1.0
ce6f23b1-317,application,2019-11-12,Fall 2020,,
ce6f23b1-317,acceptance,2020-01-21,Fall 2020,,
ce6f23b1-317,enrollment,2020-09-07,Fall 2020,part-time,1.0
1f5da814-675,application,2019-03-28,Fall 2019,,
1f5da814-675,acceptance,2019-05-29,Fall 2019,,
1f5da814-675,enrollment,2019-08-17,Fall 2019,full-time,1.0
a7895c1e-6d1,application,2018-12-19,Fall 2019,,
a7895c1e-6d1,acceptance,2019-02-14,Fall 2019,,
a7895c1e-6d1,enrollment,2019-08-25,Fall 2019,full-time,0.0
16ecba41-b74,application,2019-01-17,Fall 2019,,
16ecba41-b74,acceptance,2019-04-14,Fall 2019,,
16ecba41-b74,enrollment,2019-08-25,Fall 2019,full-time,1.0
39535862-d6f,application,2018-10-04,Fall 2019,,
39535862-d6f,acceptance,2018-12-05,Fall 2019,,
39535862-d6f,enrollment,2019-08-18,Fall 2019,part-time,1.0
1bb5d189-e55,application,2018-12-25,Fall 2019,,
1bb5d189-e55,acceptance,2019-02-13,Fall 2019,,
1bb5d189-e55,enrollment,2019-08-17,Fall 2019,full-time,1.0
ae1a17ea-b4c,application,2021-01-15,Fall 2021,,
ae1a17ea-b4c,acceptance,2021-02-15,Fall 2021,,
ae1a17ea-b4c,enrollment,2021-09-07,Fall 2021,full-time,1.0
48d898c6-0e2,application,2019-02-12,Fall 2019,,
48d898c6-0e2,acceptance,2019-05-07,Fall 2019,,
48d898c6-0e2,enrollment,2019-09-07,Fall 2019,full-time,1.0
104880ef-df4,application,2018-12-30,Fall 2019,,
104880ef-df4,acceptance,2019-03-21,Fall 2019,,
104880ef-df4,enrollment,2019-09-01,Fall 2019,full-time,1.0
c3a08973-aa6,application,2020-12-15,Fall 2021,,
c3a08973-aa6,acceptance,2021-02-18,Fall 2021,,
c3a08973-aa6,enrollment,2021-09-08,Fall 2021,full-time,1.0
bad23c35-99a,application,2019-01-10,Fall 2019,,
bad23c35-99a,acceptance,2019-02-11,Fall 2019,,
bad23c35-99a,enrollment,2019-08-15,Fall 2019,full-time,1.0
81a443ab-7bf,application,2018-12-11,Fall 2019,,
81a443ab-7bf,acceptance,2019-03-07,Fall 2019,,
81a443ab-7bf,enrollment,2019-09-01,Fall 2019,part-time,0.0
81a443ab-7bf,withdrawal,2020-04-27,Spring 2020,not_enrolled,0.0
c37b01b3-5e5,application,2020-03-02,Fall 2020,,
c37b01b3-5e5,acceptance,2020-04-18,Fall 2020,,
c37b01b3-5e5,enrollment,2020-09-04,Fall 2020,part-time,0.0
c37b01b3-5e5,withdrawal,2021-03-29,Spring 2021,not_enrolled,0.0
3763be67-97d,application,2021-03-22,Fall 2021,,
3763be67-97d,acceptance,2021-04-25,Fall 2021,,
3763be67-97d,enrollment,2021-08-19,Fall 2021,full-time,1.0
4a373001-89b,application,2019-12-10,Fall 2020,,
4a373001-89b,acceptance,2020-02-05,Fall 2020,,
4a373001-89b,enrollment,2020-08-17,Fall 2020,full-time,1.0
6ddf4c4f-de8,application,2019-12-25,Fall 2020,,
6ddf4c4f-de8,acceptance,2020-03-08,Fall 2020,,
6ddf4c4f-de8,enrollment,2020-09-05,Fall 2020,part-time,1.0
ca45a147-5b0,application,2020-10-02,Fall 2021,,
ca45a147-5b0,acceptance,2020-11-28,Fall 2021,,
ca45a147-5b0,enrollment,2021-08-20,Fall 2021,full-time,0.0
9e07726d-ffb,application,2018-11-30,Fall 2019,,
9e07726d-ffb,acceptance,2019-01-15,Fall 2019,,
9e07726d-ffb,enrollment,2019-08-23,Fall 2019,full-time,1.0
4b009424-f84,application,2019-12-16,Fall 2020,,
4b009424-f84,acceptance,2020-02-23,Fall 2020,,
4b009424-f84,enrollment,2020-09-05,Fall 2020,full-time,0.0
4b009424-f84,withdrawal,2021-06-11,Spring 2021,not_enrolled,0.0
77e2e080-cbe,application,2019-10-05,Fall 2020,,
77e2e080-cbe,acceptance,2019-11-10,Fall 2020,,
77e2e080-cbe,enrollment,2020-08-27,Fall 2020,full-time,1.0
842f4d2d-e91,application,2019-11-05,Fall 2020,,
842f4d2d-e91,acceptance,2019-12-20,Fall 2020,,
842f4d2d-e91,enrollment,2020-09-13,Fall 2020,full-time,0.0
842f4d2d-e91,withdrawal,2021-04-11,Spring 2021,not_enrolled,0.0
e5d2c42a-79a,application,2019-10-13,Fall 2020,,
e5d2c42a-79a,acceptance,2019-12-27,Fall 2020,,
e5d2c42a-79a,enrollment,2020-08-24,Fall 2020,full-time,1.0
7727ce37-831,application,2020-10-02,Fall 2021,,
7727ce37-831,acceptance,2020-11-11,Fall 2021,,
7727ce37-831,enrollment,2021-08-27,Fall 2021,full-time,0.0
7727ce37-831,withdrawal,2022-01-02,Spring 2022,not_enrolled,0.0
d3af1892-971,application,2020-02-22,Fall 2020,,
d3af1892-971,acceptance,2020-05-17,Fall 2020,,
d3af1892-971,enrollment,2020-09-10,Fall 2020,full-time,0.0
d3af1892-971,withdrawal,2021-06-10,Spring 2021,not_enrolled,0.0
faab1c60-ef6,application,2019-10-27,Fall 2020,,
faab1c60-ef6,acceptance,2019-12-16,Fall 2020,,
faab1c60-ef6,enrollment,2020-09-05,Fall 2020,full-time,1.0
041d8ec4-0a9,application,2019-01-04,Fall 2019,,
041d8ec4-0a9,acceptance,2019-02-06,Fall 2019,,
041d8ec4-0a9,enrollment,2019-08-23,Fall 2019,full-time,1.0
8ca2b177-9f1,application,2020-02-04,Fall 2020,,
8ca2b177-9f1,acceptance,2020-03-14,Fall 2020,,
8ca2b177-9f1,enrollment,2020-08-15,Fall 2020,full-time,1.0
8c123b4c-862,application,2020-03-05,Fall 2020,,
8c123b4c-862,acceptance,2020-05-18,Fall 2020,,
8c123b4c-862,enrollment,2020-09-02,Fall 2020,full-time,1.0
7f729a98-0b7,application,2018-10-29,Fall 2019,,
7f729a98-0b7,acceptance,2019-01-08,Fall 2019,,
7f729a98-0b7,enrollment,2019-09-05,Fall 2019,full-time,0.0
7f729a98-0b7,withdrawal,2020-04-08,Spring 2020,not_enrolled,0.0
da05bd18-1b0,application,2018-12-07,Fall 2019,,
da05bd18-1b0,acceptance,2019-02-17,Fall 2019,,
da05bd18-1b0,enrollment,2019-08-26,Fall 2019,part-time,1.0
8548ab1a-c80,application,2019-10-16,Fall 2020,,
8548ab1a-c80,acceptance,2019-11-17,Fall 2020,,
8548ab1a-c80,enrollment,2020-09-05,Fall 2020,part-time,1.0
6fff3213-066,application,2020-11-05,Fall 2021,,
6fff3213-066,acceptance,2020-12-17,Fall 2021,,
6fff3213-066,enrollment,2021-09-06,Fall 2021,full-time,1.0
caaadd4a-62f,application,2019-12-03,Fall 2020,,
caaadd4a-62f,acceptance,2020-02-09,Fall 2020,,
caaadd4a-62f,enrollment,2020-09-13,Fall 2020,full-time,0.0
caaadd4a-62f,withdrawal,2021-06-01,Spring 2021,not_enrolled,0.0
6eb78e61-bfd,application,2019-02-18,Fall 2019,,
6eb78e61-bfd,acceptance,2019-04-20,Fall 2019,,
6eb78e61-bfd,enrollment,2019-09-08,Fall 2019,part-time,1.0
3c47b137-4d5,application,2020-12-25,Fall 2021,,
3c47b137-4d5,acceptance,2021-01-29,Fall 2021,,
3c47b137-4d5,enrollment,2021-08-27,Fall 2021,full-time,1.0
d7ade812-93e,application,2018-10-11,Fall 2019,,
d7ade812-93e,acceptance,2018-12-30,Fall 2019,,
d7ade812-93e,enrollment,2019-08-27,Fall 2019,full-time,0.0
d7ade812-93e,withdrawal,2020-01-29,Spring 2020,not_enrolled,0.0
975c21ed-f22,application,2018-10-06,Fall 2019,,
975c21ed-f22,acceptance,2018-11-20,Fall 2019,,
975c21ed-f22,enrollment,2019-08-22,Fall 2019,full-time,1.0
da4b3731-f55,application,2019-02-06,Fall 2019,,
da4b3731-f55,acceptance,2019-04-19,Fall 2019,,
da4b3731-f55,enrollment,2019-09-08,Fall 2019,full-time,0.0
da4b3731-f55,withdrawal,2020-06-04,Spring 2020,not_enrolled,0.0
8a92146e-b5a,application,2020-10-09,Fall 2021,,
8a92146e-b5a,acceptance,2020-11-15,Fall 2021,,
8a92146e-b5a,enrollment,2021-09-07,Fall 2021,full-time,1.0
07ccc580-b7b,application,2019-02-28,Fall 2019,,
07ccc580-b7b,acceptance,2019-05-25,Fall 2019,,
07ccc580-b7b,enrollment,2019-08-15,Fall 2019,full-time,0.0
07ccc580-b7b,withdrawal,2020-03-04,Spring 2020,not_enrolled,0.0
47a47f15-ae0,application,2019-03-28,Fall 2019,,
47a47f15-ae0,acceptance,2019-06-09,Fall 2019,,
47a47f15-ae0,enrollment,2019-08-17,Fall 2019,full-time,1.0
6e5c72c7-460,application,2021-03-24,Fall 2021,,
6e5c72c7-460,acceptance,2021-06-16,Fall 2021,,
6e5c72c7-460,enrollment,2021-08-29,Fall 2021,full-time,1.0
2ca51afa-d90,application,2020-01-06,Fall 2020,,
2ca51afa-d90,acceptance,2020-03-16,Fall 2020,,
2ca51afa-d90,enrollment,2020-08-24,Fall 2020,full-time,1.0
30cbd976-36e,application,2020-12-22,Fall 2021,,
30cbd976-36e,acceptance,2021-03-04,Fall 2021,,
30cbd976-36e,enrollment,2021-09-04,Fall 2021,full-time,1.0
baa0d4ad-3d9,application,2019-03-16,Fall 2019,,
baa0d4ad-3d9,acceptance,2019-05-07,Fall 2019,,
baa0d4ad-3d9,enrollment,2019-09-09,Fall 2019,full-time,1.0
035c58c5-1b3,application,2021-01-27,Fall 2021,,
035c58c5-1b3,acceptance,2021-04-05,Fall 2021,,
035c58c5-1b3,enrollment,2021-08-18,Fall 2021,full-time,0.0
e16be699-48b,application,2019-02-01,Fall 2019,,
e16be699-48b,acceptance,2019-04-19,Fall 2019,,
e16be699-48b,enrollment,2019-09-06,Fall 2019,full-time,1.0
c0befa87-5f5,application,2019-01-21,Fall 2019,,
c0befa87-5f5,acceptance,2019-03-09,Fall 2019,,
c0befa87-5f5,enrollment,2019-08-30,Fall 2019,full-time,1.0
f004cb21-f1e,application,2019-02-02,Fall 2019,,
f004cb21-f1e,acceptance,2019-04-12,Fall 2019,,
f004cb21-f1e,enrollment,2019-08-27,Fall 2019,part-time,1.0
7090fb64-e64,application,2019-11-29,Fall 2020,,
7090fb64-e64,acceptance,2020-01-08,Fall 2020,,
7090fb64-e64,enrollment,2020-08-15,Fall 2020,full-time,1.0
837df7fa-65c,application,2018-10-27,Fall 2019,,
837df7fa-65c,acceptance,2019-01-11,Fall 2019,,
837df7fa-65c,enrollment,2019-09-12,Fall 2019,full-time,1.0
322022a4-f18,application,2019-10-04,Fall 2020,,
322022a4-f18,acceptance,2019-11-17,Fall 2020,,
322022a4-f18,enrollment,2020-08-31,Fall 2020,full-time,1.0
c122542f-4f6,application,2018-10-23,Fall 2019,,
c122542f-4f6,acceptance,2018-12-07,Fall 2019,,
c122542f-4f6,enrollment,2019-08-19,Fall 2019,full-time,1.0
b0bc9720-ccd,application,2019-01-24,Fall 2019,,
b0bc9720-ccd,acceptance,2019-04-05,Fall 2019,,
b0bc9720-ccd,enrollment,2019-09-12,Fall 2019,full-time,0.0
b0bc9720-ccd,withdrawal,2020-04-16,Spring 2020,not_enrolled,0.0
57c0e37d-4f9,application,2020-02-26,Fall 2020,,
57c0e37d-4f9,acceptance,2020-05-03,Fall 2020,,
57c0e37d-4f9,enrollment,2020-08-26,Fall 2020,full-time,1.0
ec2911f5-78d,application,2020-11-15,Fall 2021,,
ec2911f5-78d,acceptance,2020-12-23,Fall 2021,,
ec2911f5-78d,enrollment,2021-08-31,Fall 2021,full-time,1.0
b443e3d9-622,application,2019-12-23,Fall 2020,,
b443e3d9-622,acceptance,2020-02-23,Fall 2020,,
b443e3d9-622,enrollment,2020-09-01,Fall 2020,full-time,1.0
3ff9b238-610,application,2020-02-20,Fall 2020,,
3ff9b238-610,acceptance,2020-05-11,Fall 2020,,
3ff9b238-610,enrollment,2020-08-28,Fall 2020,part-time,1.0
8b7bbc77-5dc,application,2019-01-27,Fall 2019,,
8b7bbc77-5dc,acceptance,2019-03-17,Fall 2019,,
8b7bbc77-5dc,enrollment,2019-08-16,Fall 2019,part-time,1.0
8846af2a-791,application,2018-12-14,Fall 2019,,
8846af2a-791,acceptance,2019-01-15,Fall 2019,,
8846af2a-791,enrollment,2019-08-21,Fall 2019,full-time,0.0
8846af2a-791,withdrawal,2020-06-20,Spring 2020,not_enrolled,0.0
c311f875-e4e,application,2019-02-19,Fall 2019,,
c311f875-e4e,acceptance,2019-05-09,Fall 2019,,
c311f875-e4e,enrollment,2019-08-15,Fall 2019,full-time,1.0
5bc71b0d-925,application,2019-02-18,Fall 2019,,
5bc71b0d-925,acceptance,2019-05-07,Fall 2019,,
5bc71b0d-925,enrollment,2019-08-20,Fall 2019,full-time,1.0
62c75d82-1bd,application,2018-12-03,Fall 2019,,
62c75d82-1bd,acceptance,2019-02-24,Fall 2019,,
62c75d82-1bd,enrollment,2019-08-25,Fall 2019,full-time,0.0
62c75d82-1bd,withdrawal,2020-05-28,Spring 2020,not_enrolled,0.0
e6c6ed97-cf0,application,2020-02-25,Fall 2020,,
e6c6ed97-cf0,acceptance,2020-05-24,Fall 2020,,
e6c6ed97-cf0,enrollment,2020-08-29,Fall 2020,full-time,1.0
fa251648-850,application,2019-12-08,Fall 2020,,
fa251648-850,acceptance,2020-02-27,Fall 2020,,
fa251648-850,enrollment,2020-09-01,Fall 2020,full-time,1.0
b93f78c1-628,application,2018-11-08,Fall 2019,,
b93f78c1-628,acceptance,2019-01-10,Fall 2019,,
b93f78c1-628,enrollment,2019-08-20,Fall 2019,full-time,1.0
cd543858-862,application,2020-02-18,Fall 2020,,
cd543858-862,acceptance,2020-04-27,Fall 2020,,
cd543858-862,enrollment,2020-08-17,Fall 2020,full-time,1.0
fa81d295-97c,application,2021-03-10,Fall 2021,,
fa81d295-97c,acceptance,2021-04-12,Fall 2021,,
fa81d295-97c,enrollment,2021-08-17,Fall 2021,full-time,1.0
f181f80b-a6b,application,2018-12-08,Fall 2019,,
f181f80b-a6b,acceptance,2019-01-29,Fall 2019,,
f181f80b-a6b,enrollment,2019-09-03,Fall 2019,full-time,1.0
127f1150-e33,application,2020-02-27,Fall 2020,,
127f1150-e33,acceptance,2020-04-04,Fall 2020,,
127f1150-e33,enrollment,2020-09-06,Fall 2020,full-time,0.0
fa9d2278-ebe,application,2021-02-25,Fall 2021,,
fa9d2278-ebe,acceptance,2021-04-27,Fall 2021,,
fa9d2278-ebe,enrollment,2021-08-27,Fall 2021,full-time,1.0
c364cb2e-1d4,application,2020-11-30,Fall 2021,,
c364cb2e-1d4,acceptance,2021-02-22,Fall 2021,,
c364cb2e-1d4,enrollment,2021-08-18,Fall 2021,part-time,1.0
ae41c17b-e92,application,2021-03-25,Fall 2021,,
ae41c17b-e92,acceptance,2021-06-18,Fall 2021,,
ae41c17b-e92,enrollment,2021-08-15,Fall 2021,full-time,1.0
86ddc147-181,application,2020-12-10,Fall 2021,,
86ddc147-181,acceptance,2021-01-18,Fall 2021,,
86ddc147-181,enrollment,2021-08-22,Fall 2021,full-time,1.0
aadd550f-c74,application,2019-01-10,Fall 2019,,
aadd550f-c74,acceptance,2019-02-26,Fall 2019,,
aadd550f-c74,enrollment,2019-09-12,Fall 2019,full-time,0.0
ebc51822-27b,application,2021-02-07,Fall 2021,,
ebc51822-27b,acceptance,2021-05-06,Fall 2021,,
ebc51822-27b,enrollment,2021-08-27,Fall 2021,full-time,0.0
ebc51822-27b,withdrawal,2022-05-19,Spring 2022,not_enrolled,0.0
510b828d-2aa,application,2019-11-05,Fall 2020,,
510b828d-2aa,acceptance,2020-01-15,Fall 2020,,
510b828d-2aa,enrollment,2020-09-07,Fall 2020,part-time,0.0
954dc592-b78,application,2019-11-07,Fall 2020,,
954dc592-b78,acceptance,2019-12-10,Fall 2020,,
954dc592-b78,enrollment,2020-08-30,Fall 2020,full-time,1.0
f6816a38-083,application,2021-02-04,Fall 2021,,
f6816a38-083,acceptance,2021-04-09,Fall 2021,,
f6816a38-083,enrollment,2027-06-15,Fall 2021,full-time,1.0
14a938ae-949,application,2019-03-17,Fall 2019,,
14a938ae-949,acceptance,2019-04-17,Fall 2019,,
14a938ae-949,enrollment,2027-06-15,Fall 2019,full-time,1.0
599a67c2-41e,application,2019-11-18,Fall 2020,,
599a67c2-41e,acceptance,2019-12-25,Fall 2020,,
599a67c2-41e,enrollment,2020-09-10,Fall 2020,full-time,1.0
26512d12-d05,application,2019-03-29,Fall 2019,,
26512d12-d05,acceptance,2019-05-11,Fall 2019,,
26512d12-d05,enrollment,2019-09-07,Fall 2019,full-time,0.0
26512d12-d05,withdrawal,2020-05-04,Spring 2020,not_enrolled,0.0
c9546cef-f2e,application,2020-03-09,Fall 2020,,
c9546cef-f2e,acceptance,2020-04-14,Fall 2020,,
c9546cef-f2e,enrollment,2020-09-07,Fall 2020,full-time,0.0
c9546cef-f2e,withdrawal,2021-06-17,Spring 2021,not_enrolled,0.0
5dbc89ec-81e,application,2019-10-01,Fall 2020,,
5dbc89ec-81e,acceptance,2019-11-02,Fall 2020,,
5dbc89ec-81e,enrollment,2020-08-29,Fall 2020,part-time,0.0
98b3044a-e57,application,2018-12-29,Fall 2019,,
98b3044a-e57,acceptance,2019-01-30,Fall 2019,,
98b3044a-e57,enrollment,2019-08-18,Fall 2019,full-time,0.0
98b3044a-e57,withdrawal,2020-06-22,Spring 2020,not_enrolled,0.0
a7672f80-247,application,2020-02-11,Fall 2020,,
a7672f80-247,acceptance,2020-04-01,Fall 2020,,
a7672f80-247,enrollment,2020-08-18,Fall 2020,part-time,1.0
8a87552c-8ef,application,2021-02-01,Fall 2021,,
8a87552c-8ef,acceptance,2021-04-16,Fall 2021,,
8a87552c-8ef,enrollment,2021-09-13,Fall 2021,part-time,1.0
0beb0741-659,application,2018-12-14,Fall 2019,,
0beb0741-659,acceptance,2019-02-14,Fall 2019,,
0beb0741-659,enrollment,2019-08-28,Fall 2019,full-time,1.0
271815b5-b17,application,2018-11-21,Fall 2019,,
271815b5-b17,acceptance,2018-12-25,Fall 2019,,
271815b5-b17,enrollment,2019-08-24,Fall 2019,part-time,0.0
271815b5-b17,withdrawal,2020-04-02,Spring 2020,not_enrolled,0.0
0ee5c683-5e4,application,2019-03-19,Fall 2019,,
0ee5c683-5e4,acceptance,2019-04-30,Fall 2019,,
0ee5c683-5e4,enrollment,2019-09-13,Fall 2019,full-time,1.0
9299f166-1a1,application,2020-10-17,Fall 2021,,
9299f166-1a1,acceptance,2021-01-03,Fall 2021,,
9299f166-1a1,enrollment,2021-08-15,Fall 2021,full-time,1.0
b82c146a-8d8,application,2020-11-19,Fall 2021,,
b82c146a-8d8,acceptance,2021-01-11,Fall 2021,,
b82c146a-8d8,enrollment,2021-09-03,Fall 2021,full-time,1.0
d038c300-c51,application,2020-01-29,Fall 2020,,
d038c300-c51,acceptance,2020-04-05,Fall 2020,,
d038c300-c51,enrollment,2020-09-13,Fall 2020,part-time,1.0
d6ce7afe-4c1,application,2019-11-22,Fall 2020,,
d6ce7afe-4c1,acceptance,2019-12-28,Fall 2020,,
d6ce7afe-4c1,enrollment,2020-08-15,Fall 2020,part-time,1.0
a96fe824-049,application,2019-12-17,Fall 2020,,
a96fe824-049,acceptance,2020-02-12,Fall 2020,,
a96fe824-049,enrollment,2020-08-27,Fall 2020,full-time,0.0
a96fe824-049,withdrawal,2021-05-27,Spring 2021,not_enrolled,0.0
6000f50a-d34,application,2019-01-17,Fall 2019,,
6000f50a-d34,acceptance,2019-03-08,Fall 2019,,
6000f50a-d34,enrollment,2019-09-07,Fall 2019,full-time,1.0
677beac9-9ee,application,2018-10-30,Fall 2019,,
677beac9-9ee,acceptance,2019-01-25,Fall 2019,,
677beac9-9ee,enrollment,2019-09-01,Fall 2019,full-time,0.0
677beac9-9ee,withdrawal,2020-03-21,Spring 2020,not_enrolled,0.0
329e7ea6-e76,application,2018-10-09,Fall 2019,,
329e7ea6-e76,acceptance,2018-11-22,Fall 2019,,
329e7ea6-e76,enrollment,2019-09-10,Fall 2019,full-time,0.0
329e7ea6-e76,withdrawal,2020-01-14,Spring 2020,not_enrolled,0.0
57540871-d7a,application,2019-02-28,Fall 2019,,
57540871-d7a,acceptance,2019-04-23,Fall 2019,,
57540871-d7a,enrollment,2019-08-23,Fall 2019,full-time,1.0
637d528a-334,application,2021-01-22,Fall 2021,,
637d528a-334,acceptance,2021-03-03,Fall 2021,,
637d528a-334,enrollment,2021-08-23,Fall 2021,full-time,1.0
bb5ab8bc-f31,application,2019-01-17,Fall 2019,,
bb5ab8bc-f31,acceptance,2019-04-03,Fall 2019,,
bb5ab8bc-f31,enrollment,2019-08-19,Fall 2019,full-time,0.0
bae159e2-db6,application,2018-11-02,Fall 2019,,
bae159e2-db6,acceptance,2019-01-26,Fall 2019,,
bae159e2-db6,enrollment,2019-08-29,Fall 2019,full-time,1.0
c2e65680-e79,application,2020-03-04,Fall 2020,,
c2e65680-e79,acceptance,2020-05-24,Fall 2020,,
c2e65680-e79,enrollment,2027-06-15,Fall 2020,full-time,0.0
c2e65680-e79,withdrawal,2021-06-08,Spring 2021,not_enrolled,0.0
55564ddd-91e,application,2019-10-12,Fall 2020,,
55564ddd-91e,acceptance,2019-11-13,Fall 2020,,
55564ddd-91e,enrollment,2020-09-05,Fall 2020,full-time,1.0
