student_id,term,term_code,term_gpa,cumulative_gpa,credits_attempted,credits_earned,course_count,major,major_changed_flag,academic_standing,campus
97ba0046-e71,Fall 2021,202110,2.36,2.26,14,13,6,Communications,False,good,Main Campus
6d3c84db-414,Spring 2020,202000,3.39,3.39,15,13,5,Computer Science,False,good,Main Campus
6d3c84db-414,Fall 2020,202010,2.85,3.12,14,14,5,Computer Science,False,good,Main Campus
6d3c84db-414,Spring 2021,202100,2.7,2.98,12,11,4,Computer Science,False,good,Main Campus
6d3c84db-414,Fall 2021,202110,2.98,2.98,16,15,4,Computer Science,False,good,Main Campus
4c80391d-299,Spring 2020,202000,3.49,3.49,18,18,3,Education,False,good,Satellite North
4c80391d-299,Fall 2020,202010,1.95,2.72,14,14,5,Education,False,good,Satellite North
4c80391d-299,Spring 2021,202100,2.73,2.72,18,16,4,Education,False,good,Satellite North
4c80391d-299,Fall 2021,202110,3.21,2.84,13,12,5,Education,False,good,Satellite North
8c053940-00f,Fall 2019,201900,2.78,2.78,14,11,6,Sociology,False,good,Main Campus
8c053940-00f,Spring 2020,202000,3.13,2.96,8,8,5,Sociology,False,good,Main Campus
8c053940-00f,Fall 2020,202010,2.73,2.88,16,14,4,Sociology,False,good,Main Campus
8798aac8-6aa,Spring 2021,202100,2.51,2.51,18,17,4,Philosophy,False,good,Satellite North
8798aac8-6aa,Fall 2021,202110,2.1,2.3,19,19,4,Philosophy,False,good,Satellite North
e961a56f-bfe,Spring 2020,202000,2.63,2.63,16,14,5,Art,False,good,Main Campus
e961a56f-bfe,Fall 2020,202010,2.17,2.4,11,11,4,Art,False,good,Main Campus
e961a56f-bfe,Spring 2021,202100,3.4,2.73,14,13,4,Art,False,good,Main Campus
070bb07d-307,Spring 2020,202000,1.63,1.63,16,16,4,Mathematics,False,probation,Main Campus
070bb07d-307,Fall 2020,202010,3.2,2.42,14,14,5,Mathematics,False,good,Main Campus
465fbca1-a2a,Spring 2020,202000,2.78,2.78,17,16,5,Nursing,False,good,Main Campus
465fbca1-a2a,Fall 2020,202010,2.61,2.7,12,12,6,Nursing,False,good,Main Campus
37b6d780-bd9,Fall 2019,201900,3.14,3.14,13,12,4,English,False,good,Main Campus
37b6d780-bd9,Spring 2020,202000,2.16,2.65,14,11,4,English,False,good,Main Campus
4b19fb06-d26,Fall 2019,201900,2.75,2.75,14,13,5,Sociology,False,good,Satellite North
4b19fb06-d26,Spring 2020,202000,3.43,3.09,13,12,5,Sociology,False,good,Satellite North
4b19fb06-d26,Fall 2020,202010,2.98,3.05,13,11,4,Sociology,False,good,Satellite North
4b19fb06-d26,Spring 2021,202100,3.03,3.04,16,15,4,Sociology,False,good,Satellite North
ab5e42f6-b7a,Fall 2019,201900,3.17,3.17,21,19,3,Philosophy,False,good,Main Campus
ab5e42f6-b7a,Spring 2020,202000,3.77,3.47,21,21,3,History,True,good,Main Campus
ab5e42f6-b7a,Fall 2020,202010,2.53,3.16,19,18,6,Computer Science,True,good,Main Campus
82f7cf5d-7d7,Fall 2019,201900,3.28,3.28,20,20,6,Engineering,False,good,Main Campus
82f7cf5d-7d7,Spring 2020,202000,2.44,2.86,18,17,2,Engineering,False,good,Main Campus
82f7cf5d-7d7,Fall 2020,202010,2.83,2.85,12,9,6,Engineering,False,good,Main Campus
c1d0f5a9-225,Fall 2019,201900,2.54,2.54,16,16,4,Business Administration,False,good,Online
c1d0f5a9-225,Spring 2020,202000,3.49,3.02,15,15,3,Business Administration,False,good,Online
c1d0f5a9-225,Fall 2020,202010,2.83,2.96,15,15,4,Business Administration,False,good,Online
c38d4edd-372,Fall 2019,201900,2.95,2.95,16,12,6,Biology,False,good,Downtown Center
c38d4edd-372,Spring 2020,202000,3.56,3.26,19,18,5,Biology,False,good,Downtown Center
c38d4edd-372,Fall 2020,202010,3.13,3.22,11,10,4,Biology,False,good,Downtown Center
7865a33f-2fe,Fall 2019,201900,2.68,2.68,13,13,3,Mathematics,False,good,Main Campus
7865a33f-2fe,Spring 2020,202000,2.35,2.52,20,20,4,Mathematics,False,good,Main Campus
f259d8e3-007,Spring 2021,202100,2.14,2.14,16,16,4,History,False,good,Main Campus
f259d8e3-007,Fall 2021,202110,1.66,1.9,14,14,3,History,False,probation,Main Campus
2bda012b-96a,Spring 2020,202000,2.55,2.55,14,13,5,Undeclared,False,good,Online
2bda012b-96a,Fall 2020,202010,2.99,2.77,9,8,5,Undeclared,False,good,Online
c7cc6d62-459,Fall 2019,201900,3.3,3.3,18,16,4,Philosophy,False,good,Online
c7cc6d62-459,Spring 2020,202000,3.08,3.19,11,11,3,Philosophy,False,good,Online
a7e2bc76-711,Spring 2021,202100,2.55,2.55,17,17,4,Philosophy,False,good,Online
a7e2bc76-711,Fall 2021,202110,3.57,3.06,13,13,5,Philosophy,False,good,Online
c285f690-3a9,Spring 2021,202100,2.25,2.25,14,13,4,Psychology,False,good,Downtown Center
c285f690-3a9,Fall 2021,202110,2.31,2.28,14,12,4,Psychology,False,good,Downtown Center
cbb0c656-29e,Spring 2020,202000,4.0,4.0,8,7,6,Engineering,False,good,Main Campus
cbb0c656-29e,Fall 2020,202010,3.24,3.62,13,12,3,Engineering,False,good,Main Campus
cbb0c656-29e,Spring 2021,202100,3.4,3.55,9,5,5,Mathematics,True,good,Main Campus
cbb0c656-29e,Fall 2021,202110,3.46,3.53,13,13,3,Mathematics,False,good,Main Campus
cbb0c656-29e,Spring 2022,202200,3.49,3.52,18,16,5,Mathematics,False,good,Main Campus
b362fb60-7c6,Spring 2020,202000,1.91,1.91,20,20,4,History,False,probation,Main Campus
b362fb60-7c6,Fall 2020,202010,2.69,2.3,11,11,6,History,False,good,Main Campus
bf8c6f3a-d78,Fall 2019,201900,2.17,2.17,13,12,5,Biology,False,good,Main Campus
bf8c6f3a-d78,Spring 2020,202000,2.9,2.54,11,9,5,Biology,False,good,Main Campus
0a61c88b-199,Spring 2020,202000,3.96,3.96,15,14,5,Music,False,good,Satellite North
0a61c88b-199,Fall 2020,202010,3.2,3.58,11,10,4,Education,True,good,Satellite North
0a61c88b-199,Spring 2021,202100,3.84,3.67,16,16,5,Political Science,True,good,Satellite North
0a61c88b-199,Fall 2021,202110,3.72,3.68,14,13,4,Political Science,False,good,Satellite North
0a61c88b-199,Spring 2022,202200,3.18,3.58,18,17,4,Political Science,False,good,Satellite North
b8159c79-4e7,Fall 2019,201900,2.85,2.85,13,13,4,Music,False,good,Main Campus
b8159c79-4e7,Spring 2020,202000,2.09,2.47,21,21,6,Music,False,good,Main Campus
b8159c79-4e7,Fall 2020,202010,3.34,2.76,11,11,5,English,True,good,Main Campus
6b5c747a-204,Fall 2019,201900,1.92,1.92,12,12,4,Sociology,False,probation,Satellite South
6b5c747a-204,Spring 2020,202000,2.88,2.4,14,13,5,Sociology,False,good,Satellite South
b3170b0c-841,Spring 2020,202000,3.56,3.56,20,19,4,Music,False,good,Main Campus
b3170b0c-841,Fall 2020,202010,2.68,3.12,14,14,5,Computer Science,True,good,Main Campus
b3170b0c-841,Spring 2021,202100,2.66,2.97,15,14,7,Computer Science,False,good,Main Campus
b3170b0c-841,Fall 2021,202110,3.6,3.13,15,13,4,Computer Science,False,good,Main Campus
65cb7fad-810,Fall 2019,201900,2.66,2.66,10,10,5,Psychology,False,good,Online
65cb7fad-810,Spring 2020,202000,2.24,2.45,16,16,3,Psychology,False,good,Online
24754314-668,Fall 2019,201900,1.97,1.97,18,17,4,Political Science,False,probation,Satellite South
24754314-668,Spring 2020,202000,2.87,2.42,16,15,4,Nursing,True,good,Satellite South
a549273c-38d,Spring 2021,202100,2.68,2.68,16,16,5,Biology,False,good,Satellite North
a549273c-38d,Fall 2021,202110,2.83,2.76,13,13,5,Biology,False,good,Satellite North
a549273c-38d,Spring 2022,202200,3.39,2.97,8,7,5,Biology,False,good,Satellite North
602e94fd-467,Spring 2021,202100,2.52,2.52,15,14,4,Psychology,False,good,Satellite South
602e94fd-467,Fall 2021,202110,1.94,2.23,15,14,4,Psychology,False,good,Satellite South
651cde16-064,Spring 2020,202000,2.63,2.63,13,13,6,Computer Science,False,good,Main Campus
651cde16-064,Fall 2020,202010,2.22,2.42,12,10,4,Computer Science,False,good,Main Campus
d723681d-0ca,Fall 2019,201900,3.18,3.18,11,11,5,Political Science,False,good,Online
d723681d-0ca,Spring 2020,202000,2.34,2.76,18,17,5,Political Science,False,good,Online
1cf8dee3-8a9,Spring 2020,202000,2.69,2.69,17,15,5,Biology,False,good,Online
1cf8dee3-8a9,Fall 2020,202010,2.63,2.66,15,13,5,Biology,False,good,Online
1cf8dee3-8a9,Spring 2021,202100,2.64,2.65,14,13,2,Engineering,True,good,Online
6d7642fe-84e,Spring 2021,202100,2.27,2.27,14,13,5,Sociology,False,good,Main Campus
6d7642fe-84e,Fall 2021,202110,1.7,1.98,18,17,6,Sociology,False,probation,Main Campus
6d7642fe-84e,Spring 2022,202200,2.91,2.29,11,10,2,Sociology,False,good,Main Campus
50bcf759-30f,Spring 2020,202000,3.01,3.01,10,10,7,Music,False,good,Downtown Center
50bcf759-30f,Fall 2020,202010,2.27,2.64,17,16,5,Music,False,good,Downtown Center
50bcf759-30f,Spring 2021,202100,2.59,2.62,17,15,4,Communications,True,good,Downtown Center
d535851d-5c6,Spring 2020,202000,2.97,2.97,17,14,4,Chemistry,False,good,Downtown Center
d535851d-5c6,Fall 2020,202010,3.17,3.07,16,15,5,Chemistry,False,good,Downtown Center
d535851d-5c6,Spring 2021,202100,3.4,3.18,16,16,4,Chemistry,False,good,Downtown Center
d535851d-5c6,Fall 2021,202110,3.49,3.26,9,9,5,Biology,True,good,Downtown Center
48f3ee0e-ccb,Spring 2020,202000,3.47,3.47,10,10,4,Education,False,good,Main Campus
48f3ee0e-ccb,Fall 2020,202010,3.18,3.32,11,11,5,Education,False,good,Main Campus
48f3ee0e-ccb,Spring 2021,202100,2.94,3.19,15,13,2,Education,False,good,Main Campus
48f3ee0e-ccb,Fall 2021,202110,2.99,3.14,14,14,8,Education,False,good,Main Campus
210e4b27-f86,Fall 2019,201900,2.8,2.8,13,13,3,Philosophy,False,good,Main Campus
210e4b27-f86,Spring 2020,202000,2.69,2.74,14,13,6,Philosophy,False,good,Main Campus
8daadc1c-5cc,Fall 2019,201900,2.94,2.94,20,18,5,Computer Science,False,good,Satellite South
8daadc1c-5cc,Spring 2020,202000,2.79,2.86,13,13,3,Computer Science,False,good,Satellite South
8daadc1c-5cc,Fall 2020,202010,3.2,2.97,16,11,4,Computer Science,False,good,Satellite South
39907e07-dd1,Spring 2020,202000,3.42,3.42,18,18,4,Biology,False,good,Online
39907e07-dd1,Fall 2020,202010,2.62,3.02,15,15,4,Biology,False,good,Online
39907e07-dd1,Spring 2021,202100,2.49,2.84,15,14,4,Biology,False,good,Online
0e3d0073-641,Spring 2021,202100,2.75,2.75,12,10,5,Psychology,False,good,Main Campus
0e3d0073-641,Fall 2021,202110,3.05,2.9,17,16,2,Psychology,False,good,Main Campus
0e3d0073-641,Spring 2022,202200,2.97,2.92,9,8,4,Psychology,False,good,Main Campus
1ce9db26-85a,Fall 2019,201900,2.81,2.81,11,8,4,Education,False,good,Main Campus
1ce9db26-85a,Spring 2020,202000,2.55,2.68,13,12,5,Education,False,good,Main Campus
8c9fd233-d6b,Spring 2021,202100,2.42,2.42,15,14,6,Philosophy,False,good,Main Campus
8c9fd233-d6b,Fall 2021,202110,2.08,2.25,11,10,6,Philosophy,False,good,Main Campus
c16f75d4-f45,Fall 2019,201900,3.29,3.29,12,12,4,English,False,good,Main Campus
c16f75d4-f45,Spring 2020,202000,3.24,3.26,13,12,4,English,False,good,Main Campus
c16f75d4-f45,Fall 2020,202010,2.86,3.13,15,15,4,English,False,good,Main Campus
21f5d8aa-cde,Spring 2020,202000,2.74,2.74,12,10,6,Chemistry,False,good,Online
21f5d8aa-cde,Fall 2020,202010,1.97,2.36,13,13,5,Chemistry,False,good,Online
5170f368-99d,Fall 2019,201900,2.26,2.26,12,10,4,Chemistry,False,good,Satellite South
5170f368-99d,Spring 2020,202000,2.69,2.47,16,15,4,Chemistry,False,good,Satellite South
ac0746ac-601,Fall 2019,201900,1.45,1.45,11,11,6,Computer Science,False,suspension,Downtown Center
ac0746ac-601,Spring 2020,202000,1.75,1.6,16,16,6,Computer Science,False,probation,Downtown Center
9b7a1bec-b19,Fall 2019,201900,2.52,2.52,17,17,5,Philosophy,False,good,Main Campus
9b7a1bec-b19,Spring 2020,202000,3.04,2.78,15,14,4,Philosophy,False,good,Main Campus
37bb5724-5ba,Spring 2021,202100,2.1,2.1,13,13,4,English,False,good,Online
37bb5724-5ba,Fall 2021,202110,2.0,2.05,17,15,4,English,False,good,Online
c18ad991-757,Spring 2020,202000,3.83,3.83,14,12,5,Political Science,False,good,Satellite North
c18ad991-757,Fall 2020,202010,3.2,3.52,14,8,5,Political Science,False,good,Satellite North
c18ad991-757,Spring 2021,202100,3.32,3.45,20,19,4,Political Science,False,good,Satellite North
c18ad991-757,Fall 2021,202110,3.07,3.36,15,14,4,Political Science,False,good,Satellite North
2c19dd77-132,Spring 2020,202000,3.02,3.02,12,12,3,Undeclared,False,good,Main Campus
2c19dd77-132,Fall 2020,202010,3.1,3.06,21,21,4,Undeclared,False,good,Main Campus
2c19dd77-132,Spring 2021,202100,2.81,2.98,19,18,3,Undeclared,False,good,Main Campus
f013151f-143,Spring 2020,202000,2.16,2.16,20,20,5,Sociology,False,good,Main Campus
f013151f-143,Fall 2020,202010,2.43,2.3,16,16,4,Sociology,False,good,Main Campus
cc0fb4c8-8e6,Spring 2020,202000,2.98,2.98,12,11,5,Sociology,False,good,Main Campus
cc0fb4c8-8e6,Fall 2020,202010,3.1,3.04,18,15,3,Sociology,False,good,Main Campus
cc0fb4c8-8e6,Spring 2021,202100,2.41,2.83,14,13,4,Sociology,False,good,Main Campus
cc0fb4c8-8e6,Fall 2021,202110,2.74,2.81,16,16,5,Undeclared,True,good,Main Campus
1e350682-82c,Spring 2021,202100,1.98,1.98,18,17,5,Undeclared,False,probation,Main Campus
1e350682-82c,Fall 2021,202110,2.75,2.37,16,14,6,Undeclared,False,good,Main Campus
1e350682-82c,Spring 2022,202200,2.28,2.34,13,13,4,Undeclared,False,good,Main Campus
b71028ab-d47,Fall 2019,201900,2.66,2.66,11,10,4,English,False,good,Downtown Center
b71028ab-d47,Spring 2020,202000,3.07,2.86,13,12,5,English,False,good,Downtown Center
2c2a3f00-494,Fall 2019,201900,2.56,2.56,17,16,4,Sociology,False,good,Online
2c2a3f00-494,Spring 2020,202000,2.83,2.7,10,9,5,Sociology,False,good,Online
9a8378ea-ada,Fall 2019,201900,1.95,1.95,17,16,5,Engineering,False,probation,Main Campus
9a8378ea-ada,Spring 2020,202000,3.14,2.54,17,17,4,Engineering,False,good,Main Campus
9a8378ea-ada,Fall 2020,202010,2.36,2.48,11,10,5,Engineering,False,good,Main Campus
dbb26c39-02c,Spring 2020,202000,3.26,3.26,10,10,5,Political Science,False,good,Main Campus
dbb26c39-02c,Fall 2020,202010,2.59,2.92,10,10,6,Political Science,False,good,Main Campus
69f3afb1-9cb,Fall 2019,201900,2.19,2.19,10,10,4,English,False,good,Main Campus
69f3afb1-9cb,Spring 2020,202000,2.27,2.23,15,15,4,English,False,good,Main Campus
45e4d5f4-5e1,Spring 2020,202000,2.88,2.88,13,11,4,Communications,False,good,Downtown Center
45e4d5f4-5e1,Fall 2020,202010,2.57,2.72,9,9,6,Communications,False,good,Downtown Center
d995208d-cd9,Spring 2021,202100,3.49,3.49,19,19,4,Sociology,False,good,Online
d995208d-cd9,Fall 2021,202110,2.42,2.96,16,16,5,Sociology,False,good,Online
d995208d-cd9,Spring 2022,202200,2.72,2.88,12,10,5,Sociology,False,good,Online
267fb29e-eb8,Fall 2019,201900,2.76,2.76,16,15,4,Art,False,good,Downtown Center
267fb29e-eb8,Spring 2020,202000,3.47,3.12,11,9,4,Art,False,good,Downtown Center
c8f483e5-df5,Spring 2020,202000,2.62,2.62,11,11,6,Sociology,False,good,Main Campus
c8f483e5-df5,Fall 2020,202010,2.59,2.6,15,13,4,Sociology,False,good,Main Campus
c8f483e5-df5,Spring 2021,202100,2.15,2.45,16,15,4,Sociology,False,good,Main Campus
8bb67fe2-93b,Fall 2019,201900,2.25,2.25,17,16,4,Computer Science,False,good,Main Campus
8bb67fe2-93b,Spring 2020,202000,2.64,2.45,12,12,4,Computer Science,False,good,Main Campus
8bb67fe2-93b,Fall 2020,202010,3.19,2.7,17,17,5,Computer Science,False,good,Main Campus
6d3170c9-3d4,Fall 2019,201900,3.21,3.21,14,10,4,Undeclared,False,good,Main Campus
6d3170c9-3d4,Spring 2020,202000,2.15,2.68,11,7,4,Undeclared,False,good,Main Campus
a84b0ade-5ee,Spring 2020,202000,2.93,2.93,16,15,7,Undeclared,False,good,Main Campus
a84b0ade-5ee,Fall 2020,202010,2.27,2.6,17,17,5,Undeclared,False,good,Main Campus
36582c22-0b1,Spring 2020,202000,2.86,2.86,21,20,4,Computer Science,False,good,Satellite North
36582c22-0b1,Fall 2020,202010,3.18,3.02,21,21,6,Computer Science,False,good,Satellite North
86049baf-a72,Spring 2020,202000,2.75,2.75,17,15,5,Chemistry,False,good,Main Campus
86049baf-a72,Fall 2020,202010,2.68,2.72,12,11,5,Chemistry,False,good,Main Campus
37229b6f-f2b,Spring 2020,202000,3.26,3.26,14,12,4,Music,False,good,Main Campus
37229b6f-f2b,Fall 2020,202010,2.79,3.02,9,7,5,Music,False,good,Main Campus
37229b6f-f2b,Spring 2021,202100,3.47,3.17,16,15,6,Music,False,good,Main Campus
37229b6f-f2b,Fall 2021,202110,3.88,3.35,15,15,5,Music,False,good,Main Campus
218f0fac-2f8,Spring 2021,202100,2.76,2.76,13,13,4,Music,False,good,Main Campus
218f0fac-2f8,Fall 2021,202110,1.17,1.96,13,11,6,Music,False,probation,Main Campus
7f6c17b4-e2e,Spring 2020,202000,3.09,3.09,16,15,4,Sociology,False,good,Satellite North
7f6c17b4-e2e,Fall 2020,202010,3.56,3.32,14,13,4,Sociology,False,good,Satellite North
7f6c17b4-e2e,Spring 2021,202100,3.37,3.34,17,17,5,Sociology,False,good,Satellite North
60a01f28-e7d,Spring 2021,202100,3.07,3.07,18,16,3,Computer Science,False,good,Main Campus
60a01f28-e7d,Fall 2021,202110,2.48,2.78,15,15,6,Computer Science,False,good,Main Campus
cfa2d140-eee,Fall 2019,201900,3.63,3.63,15,14,5,Psychology,False,good,Satellite South
cfa2d140-eee,Spring 2020,202000,2.31,2.97,16,16,3,Psychology,False,good,Satellite South
e65c7124-4ea,Spring 2020,202000,3.02,3.02,17,17,5,Undeclared,False,good,Downtown Center
e65c7124-4ea,Fall 2020,202010,3.17,3.1,11,9,4,Undeclared,False,good,Downtown Center
03a17faf-d66,Fall 2019,201900,1.94,1.94,12,12,4,Music,False,probation,Online
03a17faf-d66,Spring 2020,202000,1.46,1.7,12,11,4,Music,False,probation,Online
758a53e0-807,Fall 2019,201900,2.46,2.46,9,8,4,Nursing,False,good,Satellite North
758a53e0-807,Spring 2020,202000,2.77,2.62,13,12,5,Nursing,False,good,Satellite North
aea1489c-672,Spring 2021,202100,3.17,3.17,14,13,4,Nursing,False,good,Main Campus
aea1489c-672,Fall 2021,202110,2.69,2.93,13,11,4,Nursing,False,good,Main Campus
09f6c4bd-965,Spring 2021,202100,2.63,2.63,15,15,5,Mathematics,False,good,Satellite South
09f6c4bd-965,Fall 2021,202110,2.36,2.5,10,10,4,Mathematics,False,good,Satellite South
09f6c4bd-965,Spring 2022,202200,2.63,2.54,11,9,4,Mathematics,False,good,Satellite South
e5971d4d-8bf,Spring 2020,202000,2.48,2.48,18,17,4,Computer Science,False,good,Satellite North
e5971d4d-8bf,Fall 2020,202010,3.24,2.86,17,17,2,Computer Science,False,good,Satellite North
34c72829-475,Spring 2021,202100,2.81,2.81,10,8,5,History,False,good,Satellite South
34c72829-475,Fall 2021,202110,3.71,3.26,19,19,4,History,False,good,Satellite South
34c72829-475,Spring 2022,202200,2.92,3.15,9,7,4,History,False,good,Satellite South
6093d5a3-86e,Fall 2019,201900,2.83,2.83,14,14,6,Engineering,False,good,Main Campus
6093d5a3-86e,Spring 2020,202000,3.59,3.21,18,18,5,Engineering,False,good,Main Campus
6093d5a3-86e,Fall 2020,202010,3.52,3.31,12,12,4,Engineering,False,good,Main Campus
6093d5a3-86e,Spring 2021,202100,3.55,3.37,18,17,3,Engineering,False,good,Main Campus
6093d5a3-86e,Fall 2021,202110,3.87,3.47,19,19,6,Engineering,False,good,Main Campus
5f3fed52-92b,Spring 2020,202000,2.29,2.29,13,11,5,Music,False,good,Online
5f3fed52-92b,Fall 2020,202010,1.33,1.81,14,11,4,Music,False,probation,Online
9cf82c16-616,Fall 2019,201900,3.35,3.35,15,15,4,Engineering,False,good,Downtown Center
9cf82c16-616,Spring 2020,202000,3.12,3.24,20,20,4,Sociology,True,good,Downtown Center
9cf82c16-616,Fall 2020,202010,2.46,2.98,10,9,2,Sociology,False,good,Downtown Center
c680ec68-faa,Fall 2019,201900,3.52,3.52,16,15,5,Political Science,False,good,Online
c680ec68-faa,Spring 2020,202000,2.61,3.06,16,14,4,Nursing,True,good,Online
c680ec68-faa,Fall 2020,202010,3.77,3.3,13,11,6,Nursing,False,good,Online
334a5bdc-c05,Spring 2020,202000,2.66,2.66,17,17,4,Mathematics,False,good,Online
334a5bdc-c05,Fall 2020,202010,3.05,2.86,15,15,5,Mathematics,False,good,Online
0863587a-5dd,Fall 2019,201900,2.38,2.38,11,7,4,Undeclared,False,good,Online
0863587a-5dd,Spring 2020,202000,2.36,2.37,12,11,4,Undeclared,False,good,Online
b10ac659-d80,Spring 2021,202100,2.72,2.72,13,12,5,Biology,False,good,Main Campus
b10ac659-d80,Fall 2021,202110,2.77,2.74,14,13,5,Art,True,good,Main Campus
87044d67-fce,Spring 2020,202000,2.58,2.58,12,11,5,Psychology,False,good,Main Campus
87044d67-fce,Fall 2020,202010,3.06,2.82,17,15,5,Undeclared,True,good,Main Campus
bbb38069-b46,Spring 2020,202000,2.2,2.2,11,9,5,Nursing,False,good,Online
bbb38069-b46,Fall 2020,202010,3.01,2.6,13,13,5,Nursing,False,good,Online
ec32d4af-8a2,Spring 2020,202000,2.47,2.47,9,9,2,Nursing,False,good,Main Campus
ec32d4af-8a2,Fall 2020,202010,2.64,2.56,17,17,5,Nursing,False,good,Main Campus
742bc8b5-ba4,Spring 2020,202000,2.71,2.71,18,16,6,Chemistry,False,good,Main Campus
742bc8b5-ba4,Fall 2020,202010,2.19,2.45,14,14,4,Chemistry,False,good,Main Campus
742bc8b5-ba4,Spring 2021,202100,2.43,2.44,15,15,5,Chemistry,False,good,Main Campus
3d89b568-bd1,Spring 2021,202100,1.88,1.88,8,7,5,Philosophy,False,probation,Online
3d89b568-bd1,Fall 2021,202110,1.82,1.85,17,16,5,Philosophy,False,probation,Online
aa1e5036-c93,Spring 2020,202000,2.55,2.55,20,20,6,Chemistry,False,good,Main Campus
aa1e5036-c93,Fall 2020,202010,2.27,2.41,14,13,4,Chemistry,False,good,Main Campus
d1a93092-697,Fall 2019,201900,1.85,1.85,18,16,3,Mathematics,False,probation,Satellite North
d1a93092-697,Spring 2020,202000,2.47,2.16,17,17,6,Mathematics,False,good,Satellite North
d56d6022-777,Spring 2020,202000,3.07,3.07,10,9,5,Communications,False,good,Main Campus
d56d6022-777,Fall 2020,202010,3.79,3.43,18,16,5,Communications,False,good,Main Campus
f43322ec-a3c,Spring 2021,202100,2.41,2.41,17,15,4,Political Science,False,good,Main Campus
f43322ec-a3c,Fall 2021,202110,2.73,2.57,14,12,4,Political Science,False,good,Main Campus
841de2b3-a63,Spring 2021,202100,2.82,2.82,13,12,2,Business Administration,False,good,Main Campus
